,cod_transacao,cod_calendario,cod_operacoes,cod_produto,quantidade_produto,cod_cliente,cod_servico,quantidade_servico,data_criacao,data_alteracao
356,7cc8fcd7,199,6,204,2,35acd685,,,2026-07-15,2026-07-15
357,8e8dea30,553,5,201,3,8a51bc70,,,2026-07-15,2026-07-15
358,66f982f1,65,7,203,1,e9238f3f,,,2026-07-15,2026-07-15
359,f4181862,481,2,201,4,3f26afe9,,,2026-07-15,2026-07-15
360,ef7de717,704,2,201,3,f248f0c6,,,2026-07-15,2026-07-15
361,524dabfc,252,4,201,4,3d6a9dc8,,,2026-07-15,2026-07-15
362,73995020,403,6,202,4,247dccf1,,,2026-07-15,2026-07-15
363,1eefc3aa,454,4,204,4,01974f0f,,,2026-07-15,2026-07-15
364,1a861e4f,283,1,205,3,bc297930,,,2026-07-15,2026-07-15
365,8e4a0731,505,1,203,4,bc297930,,,2026-07-15,2026-07-15
366,8ccb30a5,350,4,201,3,5424e422,,,2026-07-15,2026-07-15
367,44cc7c1d,323,1,203,4,5482a297,,,2026-07-15,2026-07-15
368,38adc626,7,7,201,2,0d4d4804,,,2026-07-15,2026-07-15
369,bdb53f93,248,5,202,1,dd3198d1,,,2026-07-15,2026-07-15
370,e0c10430,120,7,204,2,66299238,,,2026-07-15,2026-07-15
371,33cd3f26,494,1,201,3,7f1bca00,,,2026-07-15,2026-07-15
372,11d065bf,690,4,204,3,2dcdeda3,,,2026-07-15,2026-07-15
373,fb9f1bf1,652,6,203,1,315f550b,,,2026-07-15,2026-07-15
374,1193ca33,626,6,202,5,89eec31c,,,2026-07-15,2026-07-15
375,6cc9c66e,15,5,205,5,5dff7cb7,,,2026-07-15,2026-07-15
376,b9583139,400,2,204,2,63369e6c,,,2026-07-15,2026-07-15
377,514c4dbe,379,7,201,1,4d5e252e,,,2026-07-15,2026-07-15
378,843e199f,276,7,201,3,dfe6e1ff,,,2026-07-15,2026-07-15
379,0bd4c531,568,6,201,2,6f28469e,,,2026-07-15,2026-07-15
380,8c23a1b3,661,1,201,5,58954ba4,,,2026-07-15,2026-07-15
381,6c28264f,609,1,203,4,ef75b4bf,,,2026-07-15,2026-07-15
382,99c643ab,351,3,205,3,0fcaa55a,,,2026-07-15,2026-07-15
383,287d1a39,336,3,204,3,ec5b641f,,,2026-07-15,2026-07-15
384,366aeb30,300,1,203,1,f2fc7978,,,2026-07-15,2026-07-15
385,0ea57675,1,1,205,3,3a0f258a,,,2026-07-15,2026-07-15
386,56159450,191,2,204,5,487a1dd7,,,2026-07-15,2026-07-15
387,0f1e4f8d,324,7,205,5,ee98f97e,,,2026-07-15,2026-07-15
388,112a0bcf,343,4,205,3,ae18638f,,,2026-07-15,2026-07-15
389,1cd3644a,166,6,203,1,d2c89978,,,2026-07-15,2026-07-15
390,2b4612da,402,5,204,5,4bc76ae2,,,2026-07-15,2026-07-15
391,c6ed08c5,25,7,204,3,66299238,,,2026-07-15,2026-07-15
392,8892c082,518,2,204,4,1a601f48,,,2026-07-15,2026-07-15
393,632289a2,189,5,201,1,e89b35ce,,,2026-07-15,2026-07-15
394,f1480c1c,445,4,205,4,9e7dae2e,,,2026-07-15,2026-07-15
395,166b2d6e,86,5,201,5,ec486749,,,2026-07-15,2026-07-15
396,47032d38,522,4,202,3,3184736b,,,2026-07-15,2026-07-15
397,f7572efd,524,2,205,1,0b454108,,,2026-07-15,2026-07-15
398,d36bcc7d,351,3,203,1,74258308,,,2026-07-15,2026-07-15
399,77d0d231,378,7,202,1,f248f0c6,,,2026-07-15,2026-07-15
400,cdfd5b22,265,3,201,3,4d5e252e,,,2026-07-15,2026-07-15
401,ce650c93,528,3,205,2,27c530c5,,,2026-07-15,2026-07-15
402,4ae67f47,560,1,201,3,550393a0,,,2026-07-15,2026-07-15
403,06b4b039,454,7,205,2,4739f6d9,,,2026-07-15,2026-07-15
404,7e751efc,571,2,202,1,4907af8c,,,2026-07-15,2026-07-15
405,c3429dce,602,5,201,2,37354f22,,,2026-07-15,2026-07-15
406,29b15293,485,4,203,3,718406a2,,,2026-07-15,2026-07-15
407,b4a3e565,244,6,205,1,7a5bc5c2,,,2026-07-15,2026-07-15
408,b1f5aef6,414,2,204,4,ff079788,,,2026-07-15,2026-07-15
409,e3153997,293,5,204,3,37354f22,,,2026-07-15,2026-07-15
410,b10a5582,33,4,203,5,38daf3c5,,,2026-07-15,2026-07-15
411,648e85b9,465,2,203,2,72bc630e,,,2026-07-15,2026-07-15
412,6f0fc1e7,402,1,201,2,e224a8c6,,,2026-07-15,2026-07-15
413,c2db08da,631,1,202,2,ede49010,,,2026-07-15,2026-07-15
414,1816fb7f,462,3,205,3,a1ba575a,,,2026-07-15,2026-07-15
415,85de2f8e,422,6,203,3,5ae61d1c,,,2026-07-15,2026-07-15
416,92279cc8,447,5,205,1,7f1bca00,,,2026-07-15,2026-07-15
417,b3a515bf,526,2,201,1,4960cc67,,,2026-07-15,2026-07-15
418,e1dfdcf1,52,4,204,4,b4ca029a,,,2026-07-15,2026-07-15
419,371bb818,333,5,201,3,3a1756fa,,,2026-07-15,2026-07-15
420,c8121ac6,187,3,203,5,56205f69,,,2026-07-15,2026-07-15
421,80f84ae8,496,7,202,4,74258308,,,2026-07-15,2026-07-15
422,e29aaa8d,501,5,204,5,57221ec9,,,2026-07-15,2026-07-15
423,e67f488c,349,7,202,1,e224a8c6,,,2026-07-15,2026-07-15
424,74a712e4,486,2,203,5,ccde9baa,,,2026-07-15,2026-07-15
425,858d6de3,697,6,201,3,c05e9193,,,2026-07-15,2026-07-15
426,facbc2c9,537,5,202,2,aefc1727,,,2026-07-15,2026-07-15
427,56fea3ee,498,5,202,4,92f2fd13,,,2026-07-15,2026-07-15
428,3658995b,479,6,203,2,c3a6c571,,,2026-07-15,2026-07-15
429,9942a60c,433,1,202,1,1d9305e2,,,2026-07-15,2026-07-15
430,746c74a9,502,4,204,2,5e3a2195,,,2026-07-15,2026-07-15
431,9deb924c,407,2,202,1,8d3cc46f,,,2026-07-15,2026-07-15
432,b0875d7b,209,6,202,5,ce1b52ae,,,2026-07-15,2026-07-15
433,a93d8a91,4,4,201,1,52368d16,,,2026-07-15,2026-07-15
434,e3d207ef,31,5,205,2,e03caed0,,,2026-07-15,2026-07-15
435,0478041d,152,4,203,3,b7effad0,,,2026-07-15,2026-07-15
436,9b5a4989,497,7,202,2,11f3df17,,,2026-07-15,2026-07-15
437,077b7b0f,630,7,205,4,e89b35ce,,,2026-07-15,2026-07-15
438,e26e7559,704,7,205,5,6b71e7b7,,,2026-07-15,2026-07-15
439,0f625c0a,10,5,204,3,ae18638f,,,2026-07-15,2026-07-15
440,2592ff46,471,4,204,4,3d657bb9,,,2026-07-15,2026-07-15
441,ba34d31b,559,6,202,2,bd5892a8,,,2026-07-15,2026-07-15
442,d553ab0f,251,2,205,5,7a5bc5c2,,,2026-07-15,2026-07-15
443,47801f9c,128,2,205,2,f7817da3,,,2026-07-15,2026-07-15
444,6336b315,61,7,202,2,1d9305e2,,,2026-07-15,2026-07-15
445,b9c63565,699,3,204,1,99fed753,,,2026-07-15,2026-07-15
446,7ad35db1,690,1,203,3,3832abbc,,,2026-07-15,2026-07-15
447,c5e85e93,286,7,203,2,822c1444,,,2026-07-15,2026-07-15
448,12049b63,573,2,204,3,8125c6f0,,,2026-07-15,2026-07-15
449,d72d611d,601,1,201,1,1d498af8,,,2026-07-15,2026-07-15
450,e315b7a3,109,7,205,1,b68bef7e,,,2026-07-15,2026-07-15
451,6d172d1c,152,6,203,1,082d21de,,,2026-07-15,2026-07-15
452,36f69455,688,2,201,1,b755ebae,,,2026-07-15,2026-07-15
453,e3735224,290,4,201,3,289b72c4,,,2026-07-15,2026-07-15
454,4a0c5003,173,4,205,2,3a0f258a,,,2026-07-15,2026-07-15
455,f737cadc,354,2,205,3,7e1de19d,,,2026-07-15,2026-07-15
456,f3831b58,561,7,205,1,a008a294,,,2026-07-15,2026-07-15
457,0ac0a996,119,1,205,2,c05e9193,,,2026-07-15,2026-07-15
458,00c981ac,262,6,203,1,b716556b,,,2026-07-15,2026-07-15
459,4db8839d,626,1,201,2,ca496ce9,,,2026-07-15,2026-07-15
460,9257bef3,607,1,202,5,5f2ab070,,,2026-07-15,2026-07-15
461,160186a6,1,6,204,4,5ae61d1c,,,2026-07-15,2026-07-15
462,54f9d20c,633,3,203,2,38daf3c5,,,2026-07-15,2026-07-15
463,521154e5,135,4,204,5,163d0b32,,,2026-07-15,2026-07-15
464,40861534,367,6,205,1,c4cdb41c,,,2026-07-15,2026-07-15
465,1690f4cd,386,3,205,1,50641c23,,,2026-07-15,2026-07-15
466,87402612,103,4,201,4,6b6d0941,,,2026-07-15,2026-07-15
467,423f63f1,215,6,205,5,7e1de19d,,,2026-07-15,2026-07-15
468,58d80200,639,7,205,5,9e7dae2e,,,2026-07-15,2026-07-15
469,1bb15af2,263,5,202,5,163d0b32,,,2026-07-15,2026-07-15
470,583b0e41,333,3,204,1,a4e3426c,,,2026-07-15,2026-07-15
471,8203f668,156,4,202,3,1f937553,,,2026-07-15,2026-07-15
472,b902868f,443,2,203,5,3f491b77,,,2026-07-15,2026-07-15
473,4ac45b91,163,3,201,1,442d941c,,,2026-07-15,2026-07-15
474,6c44ded5,650,5,201,5,19a61dd4,,,2026-07-15,2026-07-15
475,127d87a0,691,5,203,3,0fbfd231,,,2026-07-15,2026-07-15
476,c83dc5c9,490,6,204,2,32029984,,,2026-07-15,2026-07-15
477,a8fd2be5,437,7,203,5,15a65ae5,,,2026-07-15,2026-07-15
478,265d3d68,72,6,201,1,1f937553,,,2026-07-15,2026-07-15
479,f9b0edc8,496,5,202,2,9349d295,,,2026-07-15,2026-07-15
480,6ef812c5,87,2,203,5,b68bef7e,,,2026-07-15,2026-07-15
481,f22a63c5,225,7,205,5,a93aa731,,,2026-07-15,2026-07-15
482,ee3371e9,392,4,203,4,86613e2d,,,2026-07-15,2026-07-15
483,dbea43f2,272,4,205,3,7704f92c,,,2026-07-15,2026-07-15
484,301cb213,320,6,203,4,ec486749,,,2026-07-15,2026-07-15
485,4cbe1fae,392,1,201,2,0d4d4804,,,2026-07-15,2026-07-15
486,feea3f98,347,2,204,1,15a65ae5,,,2026-07-15,2026-07-15
487,fcea729c,70,4,204,4,e75bb09b,,,2026-07-15,2026-07-15
488,c46bbbfc,307,3,203,5,a040e169,,,2026-07-15,2026-07-15
489,402fce55,274,3,203,3,fb87e33d,,,2026-07-15,2026-07-15
490,5a806e4d,515,1,201,3,bc297930,,,2026-07-15,2026-07-15
491,fa4abd55,26,5,201,5,2a9b3aaa,,,2026-07-15,2026-07-15
492,bc50002f,31,3,201,3,2d4fce37,,,2026-07-15,2026-07-15
493,e147dc5e,532,1,201,1,7704f92c,,,2026-07-15,2026-07-15
494,1b4c4cb1,76,7,205,2,a71b0343,,,2026-07-15,2026-07-15
495,0f8f937d,21,1,205,1,febfde98,,,2026-07-15,2026-07-15
496,addf2e34,16,5,203,4,b427b66b,,,2026-07-15,2026-07-15
497,69fdc205,472,1,202,4,b68bef7e,,,2026-07-15,2026-07-15
498,a05de576,112,6,203,4,5a53b8e9,,,2026-07-15,2026-07-15
499,7796f21b,513,1,203,1,6ef9ace3,,,2026-07-15,2026-07-15
500,857d034f,210,7,205,3,b4065ef4,,,2026-07-15,2026-07-15
501,1935da44,675,4,204,3,5e4299db,,,2026-07-15,2026-07-15
502,16c0d9ff,128,5,204,2,c7ead2cc,,,2026-07-15,2026-07-15
503,e792ab9a,202,4,204,4,4c309170,,,2026-07-15,2026-07-15
504,dfc698a8,274,4,205,2,943eab83,,,2026-07-15,2026-07-15
505,82162287,499,7,204,1,d1cd1e4d,,,2026-07-15,2026-07-15
506,d2dce642,50,2,203,1,68f3c4e5,,,2026-07-15,2026-07-15
507,e9e489cc,389,6,203,1,cedf6f69,,,2026-07-15,2026-07-15
508,7b351948,472,7,205,3,d88f6a7f,,,2026-07-15,2026-07-15
509,529d0fdf,428,1,203,3,9349d295,,,2026-07-15,2026-07-15
510,8c4999a0,265,5,201,1,719fa89e,,,2026-07-15,2026-07-15
511,dd605d67,399,3,204,5,548dc0b3,,,2026-07-15,2026-07-15
512,66939bd5,301,5,204,1,1df1fe50,,,2026-07-15,2026-07-15
513,023da781,608,2,202,2,4392286c,,,2026-07-15,2026-07-15
514,2cb9b906,308,3,205,1,91c9bcd7,,,2026-07-15,2026-07-15
515,6503338a,450,3,203,1,96379792,,,2026-07-15,2026-07-15
516,4d4bc137,15,2,203,1,f27bb490,,,2026-07-15,2026-07-15
517,c1ea729b,400,1,202,4,3a0f258a,,,2026-07-15,2026-07-15
518,5e340d9a,173,6,203,5,4392286c,,,2026-07-15,2026-07-15
519,7194df88,459,3,205,3,082d21de,,,2026-07-15,2026-07-15
520,4b0031d6,10,3,201,4,f12d0983,,,2026-07-15,2026-07-15
521,62a510f2,347,4,204,1,ba285e29,,,2026-07-15,2026-07-15
522,0f297437,136,7,201,3,fa578b09,,,2026-07-15,2026-07-15
523,fff4d6de,579,2,204,5,d9c08140,,,2026-07-15,2026-07-15
524,da701fce,354,1,202,4,3fc80484,,,2026-07-15,2026-07-15
525,7ce4a4b4,523,3,201,1,7704f92c,,,2026-07-15,2026-07-15
526,0762b255,218,7,204,1,2d45f6bd,,,2026-07-15,2026-07-15
527,198cb79f,229,3,203,5,61fab6f7,,,2026-07-15,2026-07-15
528,ba58f4aa,487,5,202,5,42d0014c,,,2026-07-15,2026-07-15
529,4ce73a5e,719,1,203,4,bed1ac6c,,,2026-07-15,2026-07-15
530,eb72401f,54,1,203,2,03f0acfa,,,2026-07-15,2026-07-15
531,dfbd8341,201,6,202,4,487a1dd7,,,2026-07-15,2026-07-15
532,712e6859,453,5,202,4,8993064a,,,2026-07-15,2026-07-15
533,e21f239b,475,7,205,5,6e76c557,,,2026-07-15,2026-07-15
534,b8894664,442,3,205,4,89eec31c,,,2026-07-15,2026-07-15
535,f4625a64,639,5,203,3,95f70b4e,,,2026-07-15,2026-07-15
536,f1a63700,594,5,202,5,b7effad0,,,2026-07-15,2026-07-15
537,b1ac0b8c,167,3,202,3,c3a6c571,,,2026-07-15,2026-07-15
538,d61b8c1b,384,5,205,4,e75bb09b,,,2026-07-15,2026-07-15
539,2592586b,533,7,204,1,f22bf066,,,2026-07-15,2026-07-15
540,2f506e01,3,6,203,3,6e76c557,,,2026-07-15,2026-07-15
541,6e48f012,492,7,204,4,b68bef7e,,,2026-07-15,2026-07-15
542,10fc5730,142,4,201,2,e6d45de3,,,2026-07-15,2026-07-15
543,07ec637e,305,4,202,5,ccde9baa,,,2026-07-15,2026-07-15
544,f648881d,60,3,201,1,63369e6c,,,2026-07-15,2026-07-15
545,769c50a2,18,4,203,5,d8edbef1,,,2026-07-15,2026-07-15
546,0549e652,423,3,202,1,f18b66c1,,,2026-07-15,2026-07-15
547,438df743,52,7,203,3,0fbb521a,,,2026-07-15,2026-07-15
548,73b89898,85,1,205,3,2d45f6bd,,,2026-07-15,2026-07-15
549,b55575d6,486,5,204,1,8a51bc70,,,2026-07-15,2026-07-15
550,58e026f4,151,3,204,2,550393a0,,,2026-07-15,2026-07-15
551,2d630d61,221,4,205,4,e224a8c6,,,2026-07-15,2026-07-15
552,c410339a,364,4,202,5,4db20d32,,,2026-07-15,2026-07-15
553,7d41f58c,673,3,203,2,cc9f65a9,,,2026-07-15,2026-07-15
554,61ccebf6,650,1,203,4,4960cc67,,,2026-07-15,2026-07-15
555,2ac0979a,710,7,204,3,3c63e5d3,,,2026-07-15,2026-07-15
556,a6cae71f,527,7,201,3,247dccf1,,,2026-07-15,2026-07-15
557,5e46721d,181,3,205,5,e03caed0,,,2026-07-15,2026-07-15
558,ef5e94ef,218,5,203,4,43b89e78,,,2026-07-15,2026-07-15
559,ab053818,4,5,204,4,f27bb490,,,2026-07-15,2026-07-15
560,ec8fb4a4,562,4,202,4,3a0f258a,,,2026-07-15,2026-07-15
561,693c03ef,708,3,202,2,4739f6d9,,,2026-07-15,2026-07-15
562,29b87c4b,500,2,204,5,52368d16,,,2026-07-15,2026-07-15
563,6aa61d3d,84,7,204,1,827ac471,,,2026-07-15,2026-07-15
564,838ee7df,188,3,204,5,3d6a9dc8,,,2026-07-15,2026-07-15
565,cd3d937d,120,3,204,5,7e22a2b5,,,2026-07-15,2026-07-15
566,4a346245,703,1,201,3,ec5b641f,,,2026-07-15,2026-07-15
567,dd27536e,391,7,201,3,1d498af8,,,2026-07-15,2026-07-15
568,726751f3,614,6,201,1,89c3a817,,,2026-07-15,2026-07-15
569,2df03055,579,5,201,5,ba285e29,,,2026-07-15,2026-07-15
570,bf057c62,576,1,202,3,6ee48559,,,2026-07-15,2026-07-15
571,1af0291b,345,4,204,4,14a4c03c,,,2026-07-15,2026-07-15
572,8fbab972,525,4,201,5,ce1b52ae,,,2026-07-15,2026-07-15
573,7e43863e,601,4,203,2,6f28469e,,,2026-07-15,2026-07-15
574,74bc8850,160,1,202,2,0968f5a7,,,2026-07-15,2026-07-15
575,f17751e0,62,3,201,2,63baf574,,,2026-07-15,2026-07-15
576,8aa6a17a,635,6,205,4,50987e86,,,2026-07-15,2026-07-15
577,521a8184,72,7,203,5,e5d0ffbb,,,2026-07-15,2026-07-15
578,881bb267,663,1,201,1,205742d2,,,2026-07-15,2026-07-15
579,e1ff8706,120,4,201,3,dfcfee6c,,,2026-07-15,2026-07-15
580,99791ae4,689,4,201,3,68f3c4e5,,,2026-07-15,2026-07-15
581,28272140,80,3,205,5,0d484e5f,,,2026-07-15,2026-07-15
582,80f35130,82,6,203,5,43b89e78,,,2026-07-15,2026-07-15
583,29adea61,583,4,203,1,9dd48364,,,2026-07-15,2026-07-15
584,71c8da74,56,1,205,3,ac535caa,,,2026-07-15,2026-07-15
585,089ac53a,456,7,205,5,d1cd1e4d,,,2026-07-15,2026-07-15
586,f6c4b9d9,620,7,202,3,a638b4b0,,,2026-07-15,2026-07-15
587,d5f3c07e,589,4,204,4,60c38ae4,,,2026-07-15,2026-07-15
588,00e4cb17,216,5,201,2,4e431688,,,2026-07-15,2026-07-15
589,a981c777,620,7,203,3,c50cc14e,,,2026-07-15,2026-07-15
590,4032f13f,383,6,202,2,df28e3f0,,,2026-07-15,2026-07-15
591,14b7901b,301,6,203,5,5ae61d1c,,,2026-07-15,2026-07-15
592,0f19e5a5,162,3,205,3,f0924da4,,,2026-07-15,2026-07-15
593,aae77b77,544,1,204,3,57221ec9,,,2026-07-15,2026-07-15
594,6c00d132,634,1,203,3,91c9bcd7,,,2026-07-15,2026-07-15
595,0d029cea,265,5,201,4,641c61ac,,,2026-07-15,2026-07-15
596,95342e96,55,7,205,4,1dc2bf91,,,2026-07-15,2026-07-15
597,dff42f6c,182,2,205,5,aefc1727,,,2026-07-15,2026-07-15
598,83036b58,44,1,205,4,03f0acfa,,,2026-07-15,2026-07-15
599,975f6a2f,433,4,202,4,49fdea5f,,,2026-07-15,2026-07-15
600,a4b43998,418,6,202,5,a93aa731,,,2026-07-15,2026-07-15
601,9c2ec74b,624,2,202,5,e03caed0,,,2026-07-15,2026-07-15
602,e9977950,436,3,201,4,aaa7dca8,,,2026-07-15,2026-07-15
603,b33f45f0,68,6,203,2,0fcaa55a,,,2026-07-15,2026-07-15
604,91e632d9,696,5,204,4,87830e43,,,2026-07-15,2026-07-15
605,c0af3674,647,4,204,4,163d0b32,,,2026-07-15,2026-07-15
606,b317d68b,268,3,202,4,cb8ec133,,,2026-07-15,2026-07-15
607,30fe68fd,262,4,204,5,852032b7,,,2026-07-15,2026-07-15
608,19cf3f73,320,4,202,3,6568690c,,,2026-07-15,2026-07-15
609,035a8c9e,347,2,203,1,ee98f97e,,,2026-07-15,2026-07-15
610,efb5b2ed,240,7,203,1,6568690c,,,2026-07-15,2026-07-15
611,4b20703a,124,5,204,2,e1e17a72,,,2026-07-15,2026-07-15
612,625354e2,170,1,201,5,3a1572cc,,,2026-07-15,2026-07-15
613,f6ba5080,572,3,204,2,18d773af,,,2026-07-15,2026-07-15
614,72c44c41,521,3,202,4,91c9bcd7,,,2026-07-15,2026-07-15
615,e5ec833f,242,3,201,3,895b017c,,,2026-07-15,2026-07-15
616,a55d9fbb,571,4,202,3,70bfbcda,,,2026-07-15,2026-07-15
617,5706e37b,123,2,204,2,ccde9baa,,,2026-07-15,2026-07-15
618,d689eb8c,399,3,203,1,20f9eb9c,,,2026-07-15,2026-07-15
619,c3ea693e,122,3,201,3,ede49010,,,2026-07-15,2026-07-15
620,0463daa2,3,5,203,1,3d6a9dc8,,,2026-07-15,2026-07-15
621,c7a02e5e,676,6,205,1,f6ab1ed5,,,2026-07-15,2026-07-15
622,82587932,56,2,204,3,d2c89978,,,2026-07-15,2026-07-15
623,78db6ea5,92,7,202,3,19a61dd4,,,2026-07-15,2026-07-15
624,970e14b6,192,1,201,1,15a65ae5,,,2026-07-15,2026-07-15
625,aae8c1c6,598,2,201,3,a30580a1,,,2026-07-15,2026-07-15
626,d0b76ac3,201,3,203,4,bb9d2955,,,2026-07-15,2026-07-15
627,5a2e4226,42,6,203,1,43cbe6fa,,,2026-07-15,2026-07-15
628,4a69a579,211,6,204,3,1e59121b,,,2026-07-15,2026-07-15
629,3a2b1eb0,475,1,203,4,91a6c884,,,2026-07-15,2026-07-15
630,d6502bd7,631,5,201,2,1b14dcc9,,,2026-07-15,2026-07-15
631,78fe5a5e,693,2,204,2,ba285e29,,,2026-07-15,2026-07-15
632,1da1efcb,210,7,203,1,6b71e7b7,,,2026-07-15,2026-07-15
633,70522e1b,164,3,203,5,c578c38f,,,2026-07-15,2026-07-15
634,72819a71,380,4,205,5,465c1c13,,,2026-07-15,2026-07-15
635,0ea2dd9b,491,5,203,5,0d4d4804,,,2026-07-15,2026-07-15
636,9f90a5c3,439,1,201,4,ff142568,,,2026-07-15,2026-07-15
637,b3227a45,603,7,204,4,a71b0343,,,2026-07-15,2026-07-15
638,d3c9fb94,117,6,205,4,9efecf41,,,2026-07-15,2026-07-15
639,5edec89d,40,7,203,2,87830e43,,,2026-07-15,2026-07-15
640,6dc65a18,241,4,204,5,53648c48,,,2026-07-15,2026-07-15
641,0e232871,242,2,202,3,0a18e760,,,2026-07-15,2026-07-15
642,04fd68ff,462,6,201,5,346c1416,,,2026-07-15,2026-07-15
643,ef922362,60,1,205,2,a5d658b7,,,2026-07-15,2026-07-15
644,7638c70f,596,6,205,1,434c2454,,,2026-07-15,2026-07-15
645,e7807ef5,394,4,204,4,dfe6e1ff,,,2026-07-15,2026-07-15
646,d8577caf,109,6,204,4,e224a8c6,,,2026-07-15,2026-07-15
647,33d525fd,6,3,203,2,112f9cab,,,2026-07-15,2026-07-15
648,152744a4,438,2,203,2,89eec31c,,,2026-07-15,2026-07-15
649,1750783f,300,5,203,3,14a4c03c,,,2026-07-15,2026-07-15
650,c23ee4a7,558,6,203,2,f18b66c1,,,2026-07-15,2026-07-15
651,6f76c6ab,238,7,203,2,1139e59a,,,2026-07-15,2026-07-15
652,f4cdfdfd,511,7,204,5,1f937553,,,2026-07-15,2026-07-15
653,d6a7247a,361,5,201,3,ede49010,,,2026-07-15,2026-07-15
654,cfa4503f,307,6,204,5,3fc80484,,,2026-07-15,2026-07-15
655,e86a315e,263,6,204,5,6ef9ace3,,,2026-07-15,2026-07-15
656,3ff923f1,132,3,202,3,95f70b4e,,,2026-07-15,2026-07-15
657,fe96d009,286,3,202,3,367ca016,,,2026-07-15,2026-07-15
658,3c35e516,268,3,201,4,7643c1ee,,,2026-07-15,2026-07-15
659,d1ee3650,522,1,203,5,f7817da3,,,2026-07-15,2026-07-15
660,a8d9985b,695,4,205,1,41087c74,,,2026-07-15,2026-07-15
661,0d541e71,330,2,202,2,dd3198d1,,,2026-07-15,2026-07-15
662,d9851e6b,23,7,204,1,5905a3e7,,,2026-07-15,2026-07-15
663,993e6c76,107,3,202,3,1e59121b,,,2026-07-15,2026-07-15
664,dc68a1d8,422,2,203,1,c6934f84,,,2026-07-15,2026-07-15
665,1c3b6c19,291,1,202,4,970e594b,,,2026-07-15,2026-07-15
666,8838d193,317,4,205,5,c88f1b8d,,,2026-07-15,2026-07-15
667,1134a357,576,1,202,2,c578c38f,,,2026-07-15,2026-07-15
668,b1a272fb,393,3,205,3,4049e911,,,2026-07-15,2026-07-15
669,0278ff7d,437,3,204,3,e942aab7,,,2026-07-15,2026-07-15
670,89e784a9,203,5,204,4,dd3198d1,,,2026-07-15,2026-07-15
671,20ccd35a,226,7,204,3,b4065ef4,,,2026-07-15,2026-07-15
672,3991e6fb,187,3,201,5,082d21de,,,2026-07-15,2026-07-15
673,b4ad8056,690,4,201,5,57be6156,,,2026-07-15,2026-07-15
674,ea0be1ec,267,1,204,4,43cbe6fa,,,2026-07-15,2026-07-15
675,a5e9f508,715,5,201,3,822c1444,,,2026-07-15,2026-07-15
676,9ab30e1d,220,6,201,3,4392286c,,,2026-07-15,2026-07-15
677,c1410adb,407,2,201,2,750687ab,,,2026-07-15,2026-07-15
678,ccaa03ea,542,6,203,4,3973c30a,,,2026-07-15,2026-07-15
679,247c93bc,80,1,201,3,3929633d,,,2026-07-15,2026-07-15
680,2909f446,177,3,204,3,ed90a296,,,2026-07-15,2026-07-15
681,34375370,485,3,202,5,d8b06558,,,2026-07-15,2026-07-15
682,7628c29e,642,2,203,4,c3a6c571,,,2026-07-15,2026-07-15
683,405c2bfb,716,4,202,2,e942aab7,,,2026-07-15,2026-07-15
684,26f4c57f,729,1,203,3,8a51bc70,,,2026-07-15,2026-07-15
685,67dbbb0b,316,6,205,3,50987e86,,,2026-07-15,2026-07-15
686,a18e4d92,17,4,201,5,c88f1b8d,,,2026-07-15,2026-07-15
687,c63ee9a5,219,7,203,3,e5d0ffbb,,,2026-07-15,2026-07-15
688,be0bb908,695,6,205,3,970e594b,,,2026-07-15,2026-07-15
689,f682dff5,89,5,205,5,aece207c,,,2026-07-15,2026-07-15
690,7ee24814,521,4,205,4,482ffe65,,,2026-07-15,2026-07-15
691,69480231,90,6,204,5,bd5892a8,,,2026-07-15,2026-07-15
692,b2242ccc,229,7,201,5,ec5b641f,,,2026-07-15,2026-07-15
693,8a7d3713,377,2,203,5,13a46227,,,2026-07-15,2026-07-15
694,fa19a216,468,1,202,2,6e76c557,,,2026-07-15,2026-07-15
695,1999ba67,333,6,203,4,f6ab1ed5,,,2026-07-15,2026-07-15
696,4f4eebd9,580,5,201,5,86613e2d,,,2026-07-15,2026-07-15
697,7d068702,697,2,205,5,45592551,,,2026-07-15,2026-07-15
698,735c1b5a,556,3,201,2,fe86a413,,,2026-07-15,2026-07-15
699,36041145,539,3,203,2,e89b35ce,,,2026-07-15,2026-07-15
700,0fd35e4a,640,1,202,1,6601ea7f,,,2026-07-15,2026-07-15
701,aa1a3421,64,1,202,3,a5d658b7,,,2026-07-15,2026-07-15
702,0a1028fc,136,6,204,3,f6ab1ed5,,,2026-07-15,2026-07-15
703,ff35784c,260,6,201,5,52368d16,,,2026-07-15,2026-07-15
704,d7ed1cd4,101,3,202,2,a79b76cb,,,2026-07-15,2026-07-15
705,0f623ae0,587,4,204,3,e03caed0,,,2026-07-15,2026-07-15
706,63d05a74,442,5,204,2,a5d658b7,,,2026-07-15,2026-07-15
707,31ac3487,398,4,202,2,1b14dcc9,,,2026-07-15,2026-07-15
708,35dafd79,297,7,201,5,f18b66c1,,,2026-07-15,2026-07-15
709,e2770261,70,6,202,3,e03caed0,,,2026-07-15,2026-07-15
710,1469566d,374,3,205,2,5e91ed7b,,,2026-07-15,2026-07-15
711,681f3ba1,572,7,202,2,c49ff99c,,,2026-07-15,2026-07-15
712,7af561b4,58,5,203,3,e0e8c2a1,,,2026-07-15,2026-07-15
713,ecdef6d8,542,4,203,4,465c1c13,,,2026-07-15,2026-07-15
